HOSTKEY,NAME,DEPARTMENT,STATUS,DESCRIPTION,AUDIT_ACTION,AUDIT_STAMP,IN_TRANSFER,SEMESTER,DATA_FLOW,UNIT_CREDIT,ATTRIBUTES,PLANNEDSIZE,NAMED_GROUP,DEPARTMENT_NAME,UNITOFFERINGID
KZA420_H_SEM2_I,KZA420_H_S2_I,KAH,Y,Zoology 4 (Honours) D,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA420|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181587
KZA421_H_SEM1_I,KZA421_H_S1_I,KAH,Y,Marine Science Honours in Zoology A,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA421|1|H|SEM01|1,0,T1SM,School of Biological Sciences,181588
KZA421_H_SEM2_I,KZA421_H_S2_I,KAH,Y,Marine Science Honours in Zoology A,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA421|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181589
KZA422_H_SEM1_I,KZA422_H_S1_I,KAH,Y,Marine Science Honours in Zoology B,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA422|1|H|SEM01|1,0,T1SM,School of Biological Sciences,181590
KZA422_H_SEM2_I,KZA422_H_S2_I,KAH,Y,Marine Science Honours in Zoology B,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA422|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181591
KZA423_H_SEM1_I,KZA423_H_S1_I,KAH,Y,Marine Science Honours in Zoology C,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA423|1|H|SEM01|1,0,T1SM,School of Biological Sciences,181592
KZA423_H_SEM2_I,KZA423_H_S2_I,KAH,Y,Marine Science Honours in Zoology C,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA423|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181593
KZA424_H_SEM1_I,KZA424_H_S1_I,KAH,Y,Marine Science Honours in Zoology D,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA424|1|H|SEM01|1,0,T1SM,School of Biological Sciences,181594
KZA424_H_SEM2_I,KZA424_H_S2_I,KAH,Y,Marine Science Honours in Zoology D,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA424|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181595
KZA425_H_SEM1_I,KZA425_H_S1_I,KAH,Y,Biotechnology and Medical Research Honours in Zoology A,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA425|1|H|SEM01|1,0,T1SM,School of Biological Sciences,181596
KZA425_H_SEM2_I,KZA425_H_S2_I,KAH,Y,Biotechnology and Medical Research Honours in Zoology A,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA425|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181597
KZA426_H_SEM1_I,KZA426_H_S1_I,KAH,Y,Biotechnology and Medical Research Honours in Zoology B,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA426|1|H|SEM01|1,0,T1SM,School of Biological Sciences,181598
KZA426_H_SEM2_I,KZA426_H_S2_I,KAH,Y,Biotechnology and Medical Research Honours in Zoology B,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA426|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181599
KZA427_H_SEM1_I,KZA427_H_S1_I,KAH,Y,Biotechnology and Medical Research Honours in Zoology C,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA427|1|H|SEM01|1,0,T1SM,School of Biological Sciences,181600
KZA427_H_SEM2_I,KZA427_H_S2_I,KAH,Y,Biotechnology and Medical Research Honours in Zoology C,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA427|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181601
KZA428_H_SEM1_I,KZA428_H_S1_I,KAH,Y,Biotechnology and Medical Research Honours in Zoology D,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA428|1|H|SEM01|1,0,T1SM,School of Biological Sciences,181602
KZA428_H_SEM2_I,KZA428_H_S2_I,KAH,Y,Biotechnology and Medical Research Honours in Zoology D,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA428|1|H|SEM02|1,0,T1SM,School of Biological Sciences,181603
KZA702_H_SEM1_I,KZA702_H_S1_I,KAH,Y,Master of Applied Science Project,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA702|1|H|SEM01|1,0,T1SM,School of Biological Sciences,175751
KZA702_H_SEM2_I,KZA702_H_S2_I,KAH,Y,Master of Applied Science Project,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA702|1|H|SEM02|1,0,T1SM,School of Biological Sciences,175752
KZA702_H_SUM_I,KZA702_H_S3_I,KAH,Y,Master of Applied Science Project,U,28/07/2016 13:58:03,0,SUMLT,S,25,KZA702|1|H|SUMLT|1,0,T1SM,School of Biological Sciences,175753
KZA703_H_SEM1_I,KZA703_H_S1_I,KAH,Y,Master of Applied Science Thesis Part A,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA703|1|H|SEM01|1,0,T1SM,School of Biological Sciences,175754
KZA703_H_SEM2_I,KZA703_H_S2_I,KAH,Y,Master of Applied Science Thesis Part A,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA703|1|H|SEM02|1,0,T1SM,School of Biological Sciences,175755
KZA704_H_SEM1_I,KZA704_H_S1_I,KAH,Y,Master of Applied Science Thesis Part B,U,28/07/2016 13:58:03,0,SEM01,S,25,KZA704|1|H|SEM01|1,0,T1SM,School of Biological Sciences,175756
KZA704_H_SEM2_I,KZA704_H_S2_I,KAH,Y,Master of Applied Science Thesis Part B,U,28/07/2016 13:58:03,0,SEM02,S,25,KZA704|1|H|SEM02|1,0,T1SM,School of Biological Sciences,175757
KZA706_H_SEM2_I,KZA706_H_S2_I,KAH,Y,Advanced Biology and Society,U,28/07/2016 13:58:03,0,SEM02,S,12.5,KZA706|1|H|SEM02|1,0,T1SM,School of Biological Sciences,175758
KZA711_H_SEM2_I,KZA711_H_S2_I,KAH,Y,Advanced Behavioural and Evolutionary Ecology,U,28/07/2016 13:58:03,0,SEM02,S,12.5,KZA711|1|H|SEM02|1,0,T1SM,School of Biological Sciences,175759
KZA750_H_SEM2_I,KZA750_H_S2_I,KAH,Y,Advanced Studies in Reproduction,U,28/07/2016 13:58:03,0,SEM02,S,12.5,KZA750|1|H|SEM02|1,0,T1SM,School of Biological Sciences,175760
KZA755_H_SEM1_I,KZA755_H_S1_I,KAH,Y,Advances in Freshwater Ecology,U,28/07/2016 13:58:03,0,SEM01,S,12.5,KZA755|1|H|SEM01|1,0,T1SM,School of Biological Sciences,175761
KZA760_H_SEM2_I,KZA760_H_S2_I,KAH,Y,Advanced Conservation Biology and Wildlife Management,U,28/07/2016 13:58:03,0,SEM02,S,12.5,KZA760|1|H|SEM02|1,0,T1SM,School of Biological Sciences,175763
LAW121_H_SEM1_I,LAW121_H_S1_I,LAS,Y,Introduction to Law,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW121|1|H|SEM01|1,0,T1SM,School of Law,181671
LAW121_H_WIN_I,LAW121_H_S4_I,LAS,Y,Introduction to Law,U,28/07/2016 13:58:03,0,INP06,S,12.5,LAW121|1|H|INP06|1,0,T1SM,School of Law,181669
LAW121_L_SEM1_I,LAW121_L_S1_I,LAS,Y,Introduction to Law,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW121|1|L|SEM01|1,0,T1SM,School of Law,181673
LAW121_W_SEM1_I,LAW121_W_S1_I,LAS,Y,Introduction to Law,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW121|1|W|SEM01|1,0,T1SM,School of Law,181668
LAW122_H_SEM2_I,LAW122_H_S2_I,LAS,Y,Legal Systems,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW122|1|H|SEM02|1,0,T1SM,School of Law,181675
LAW122_L_SEM2_I,LAW122_L_S2_I,LAS,Y,Legal Systems,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW122|1|L|SEM02|1,0,T1SM,School of Law,181676
LAW122_W_SEM2_I,LAW122_W_S2_I,LAS,Y,Legal Systems,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW122|1|W|SEM02|1,0,T1SM,School of Law,181674
LAW141_H_SEM1_I,LAW141_H_S1_I,LAS,Y,Law for Police Officers,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW141|1|H|SEM01|1,0,T1SM,School of Law,181677
LAW204_H_SEM2_I,LAW204_H_S2_I,LAS,Y,Administrative Law,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW204|1|H|SEM02|1,0,T1SM,School of Law,181680
LAW250_H_SEM2_I,LAW250_H_S2_I,LAS,Y,Constitutional Law,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW250|1|H|SEM02|1,0,T1SM,School of Law,181683
LAW251_H_SEM2_I,LAW251_H_S2_I,LAS,Y,Contract Law,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW251|1|H|SEM02|1,0,T1SM,School of Law,181684
LAW252_H_SEM1_I,LAW252_H_S1_I,LAS,Y,Foundations of Private Law,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW252|1|H|SEM01|1,0,T1SM,School of Law,181685
LAW253_H_SEM1_I,LAW253_H_S1_I,LAS,Y,Foundations of Public Law,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW253|1|H|SEM01|1,0,T1SM,School of Law,181686
LAW254_H_SEM1_I,LAW254_H_S1_I,LAS,Y,International Law,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW254|1|H|SEM01|1,0,T1SM,School of Law,181687
LAW255_H_SEM1_I,LAW255_H_S1_I,LAS,Y,Legal Reasoning,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW255|1|H|SEM01|1,0,T1SM,School of Law,181688
LAW255_H_SEM2_I,LAW255_H_S2_I,LAS,Y,Legal Reasoning,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW255|1|H|SEM02|1,0,T1SM,School of Law,181689
LAW256_H_SEM2_I,LAW256_H_S2_I,LAS,Y,Torts,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW256|1|H|SEM02|1,0,T1SM,School of Law,181690
LAW257_H_SEM1_I,LAW257_H_S1_I,LAS,Y,Criminal Law A (Police Studies),U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW257|1|H|SEM01|1,0,T1SM,School of Law,181691
LAW258_H_SEM2_I,LAW258_H_S2_I,LAS,Y,Criminal Law B and Criminal Procedure (Police Studies),U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW258|1|H|SEM02|1,0,T1SM,School of Law,181692
LAW305_H_SEM2_I,LAW305_H_S2_I,LAS,Y,Corporations Law 1,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW305|1|H|SEM02|1,0,T1SM,School of Law,181694
LAW351_H_SEM1_I,LAW351_H_S1_I,LAS,Y,Criminal Law A,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW351|1|H|SEM01|1,0,T1SM,School of Law,181695
LAW352_H_SEM2_I,LAW352_H_S2_I,LAS,Y,Criminal Law B and Criminal Procedure,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW352|1|H|SEM02|1,0,T1SM,School of Law,181696
LAW353_H_SEM1_I,LAW353_H_S1_I,LAS,Y,Equity and Trusts,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW353|1|H|SEM01|1,0,T1SM,School of Law,181697
LAW354_H_SEM1_I,LAW354_H_S1_I,LAS,Y,Property Law,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW354|1|H|SEM01|1,0,T1SM,School of Law,181698
LAW400_H_SEM1_I,LAW400_H_S1_I,LAS,Y,Law Honours,U,28/07/2016 13:58:03,0,SEM01,S,0,LAW400|1|H|SEM01|1,0,T1SM,School of Law,188048
LAW400_H_SEM2_I,LAW400_H_S2_I,LAS,Y,Law Honours,U,28/07/2016 13:58:03,0,SEM02,S,0,LAW400|1|H|SEM02|1,0,T1SM,School of Law,188049
LAW400_H_SUM_I,LAW400_H_S3_I,LAS,Y,Law Honours,U,28/07/2016 13:58:03,0,INP01,S,0,LAW400|1|H|INP01|1,0,T1SM,School of Law,175966
LAW422_H_SEM1_I,LAW422_H_S1_I,LAS,Y,Evidence,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW422|2|H|SEM01|1,0,T1SM,School of Law,181699
LAW451_H_SEM2_I,LAW451_H_S2_I,LAS,Y,Civil Procedure,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW451|1|H|SEM02|1,0,T1SM,School of Law,181700
LAW452_H_SEM1_I,LAW452_H_S1_I,LAS,Y,Legal Ethics,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW452|1|H|SEM01|1,0,T1SM,School of Law,181701
LAW453_H_SEM1_I,LAW453_H_S1_I,LAS,Y,Legal Theory,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW453|1|H|SEM01|1,0,T1SM,School of Law,181702
LAW454_H_SEM2_I,LAW454_H_S2_I,LAS,Y,Remedies,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW454|1|H|SEM02|1,0,T1SM,School of Law,181703
LAW455_H_SEM1_I,LAW455_H_S1_I,LAS,Y,Mooting,U,28/07/2016 13:58:03,0,MOOT1,S,12.5,LAW455|1|H|MOOT1|1,0,T1SM,School of Law,181704
LAW455_H_SEM2_I,LAW455_H_S2_I,LAS,Y,Mooting,U,28/07/2016 13:58:03,0,MOOT2,S,12.5,LAW455|1|H|MOOT2|1,0,T1SM,School of Law,181705
LAW619_H_SUM_I,LAW619_H_S3_I,LAS,Y,Biotechnology Law,U,28/07/2016 13:58:03,0,5TP04,S,12.5,LAW619|1|H|5TP04|1,0,T1SM,School of Law,188051
LAW625_H_SEM1_I,LAW625_H_S1_I,LAS,Y,Law Review,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW625|1|H|SEM01|1,0,T1SM,School of Law,181719
LAW625_H_SEM2_I,LAW625_H_S2_I,LAS,Y,Law Review,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW625|1|H|SEM02|1,0,T1SM,School of Law,181720
LAW626_H_SUM_I,LAW626_H_S3_I,LAS,Y,Sports Law,U,28/07/2016 13:58:03,0,INP01,S,12.5,LAW626|1|H|INP01|1,0,T1SM,School of Law,188052
LAW628_H_SUM_I,LAW628_H_S3_I,LAS,Y,Advocacy,U,28/07/2016 13:58:03,0,INP03,S,12.5,LAW628|1|H|INP03|1,0,T1SM,School of Law,188053
LAW629_H_SEM2_I,LAW629_H_S2_I,LAS,Y,Animal Law,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW629|1|H|SEM02|1,0,T1SM,School of Law,188054
LAW634_H_SEM2_I,LAW634_H_S2_I,LAS,Y,Human Rights,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW634|2|H|SEM02|1,0,T1SM,School of Law,181729
LAW637_H_SUM_I,LAW637_H_S3_I,LAS,Y,Jessup Moot,U,28/07/2016 13:58:03,0,SUMLT,S,12.5,LAW637|1|H|SUMLT|1,0,T1SM,School of Law,181731
LAW656_H_WIN_I,LAW656_H_S4_I,LAS,Y,Climate Change Law and Policy,U,28/07/2016 13:58:03,0,INP06,S,12.5,LAW656|1|H|INP06|1,0,T1SM,School of Law,181743
LAW664_H_SEM2_I,LAW664_H_S2_I,LAS,Y,Intellectual Property,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW664|1|H|SEM02|1,0,T1SM,School of Law,181751
LAW677_H_SUM_I,LAW677_H_S3_I,LAS,Y,International Criminal Law,U,28/07/2016 13:58:03,0,5TP01,S,12.5,LAW677|1|H|5TP01|1,0,T1SM,School of Law,181753
LAW679_H_SEM1_I,LAW679_H_S1_I,LAS,Y,Supervised Research Paper,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW679|1|H|SEM01|1,0,T1SM,School of Law,181755
LAW679_H_SEM2_I,LAW679_H_S2_I,LAS,Y,Supervised Research Paper,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW679|1|H|SEM02|1,0,T1SM,School of Law,181756
LAW679_H_SUM_I,LAW679_H_S3_I,LAS,Y,Supervised Research Paper,U,28/07/2016 13:58:03,0,SUMLT,S,12.5,LAW679|1|H|SUMLT|1,0,T1SM,School of Law,181757
LAW682_H_SEM1_I,LAW682_H_S1_I,LAS,Y,Family 2 - Financial Aspects of Family Law,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW682|1|H|SEM01|1,0,T1SM,School of Law,181759
LAW683_H_SEM2_I,LAW683_H_S2_I,LAS,Y,Succession,U,28/07/2016 13:58:03,0,SEM02,S,12.5,LAW683|2|H|SEM02|1,0,T1SM,School of Law,181760
LAW695_H_SEM1_I,LAW695_H_S1_I,LAS,Y,Law and Ethics of Health Care,U,28/07/2016 13:58:03,0,SEM01,S,12.5,LAW695|1|H|SEM01|1,0,T1SM,School of Law,181764
LAW702_H_OTHER_I,LAW702_H_OTHER_I,LAS,Y,"Parliamentary Law, Practice and Procedure",U,28/07/2016 13:58:03,0,HYP02,S,25,LAW702|1|H|HYP02|1,0,T1SM,School of Law,175771
LAW703_H_SEM1_I,LAW703_H_S1_I,LAS,Y,Research Thesis A,U,28/07/2016 13:58:03,0,SEM01,S,25,LAW703|1|H|SEM01|1,0,T1SM,School of Law,175773
LAW703_H_SEM2_I,LAW703_H_S2_I,LAS,Y,Research Thesis A,U,28/07/2016 13:58:03,0,SEM02,S,25,LAW703|1|H|SEM02|1,0,T1SM,School of Law,175774
LCA101_H_OTHER_I,LCA101_H_OTHER_I,LSS,Y,Civil Litigation Practice: Supreme Court Practice and Advocacy,U,28/07/2016 13:58:03,0,LEGL1,S,12.5,LCA101|2|H|LEGL1|1,0,T1SM,Centre for Legal Studies,175777
LCA102_H_OTHER_I,LCA102_H_OTHER_I,LSS,Y,Criminal Law Practice: Magistrates' Court Practice & Advocacy,U,28/07/2016 13:58:03,0,LEGL1,S,12.5,LCA102|2|H|LEGL1|1,0,T1SM,Centre for Legal Studies,175778
LCA103_H_OTHER_I,LCA103_H_OTHER_I,LSS,Y,Commercial and Corporate Practice,U,28/07/2016 13:58:03,0,LEGL1,S,12.5,LCA103|2|H|LEGL1|1,0,T1SM,Centre for Legal Studies,175779
LCA104_H_OTHER_I,LCA104_H_OTHER_I,LSS,Y,Property Law Practice,U,28/07/2016 13:58:03,0,LEGL1,S,12.5,LCA104|2|H|LEGL1|1,0,T1SM,Centre for Legal Studies,175780
LCA105_H_OTHER_I,LCA105_H_OTHER_I,LSS,Y,Trust and Office Accounting,U,28/07/2016 13:58:03,0,LEGL1,S,12.5,LCA105|2|H|LEGL1|1,0,T1SM,Centre for Legal Studies,175781
LCA106_H_OTHER_I,LCA106_H_OTHER_I,LSS,Y,Family Law Practice and Procedure,U,28/07/2016 13:58:03,0,LEGL1,S,12.5,LCA106|2|H|LEGL1|1,0,T1SM,Centre for Legal Studies,175782
LCA107_H_OTHER_I,LCA107_H_OTHER_I,LSS,Y,"Skills, Ethics and Professional Responsibility",U,28/07/2016 13:58:03,0,LEGL1,S,25,LCA107|3|H|LEGL1|1,0,T1SM,Centre for Legal Studies,175783
QAS502_H_WIN_I,QAS502_H_S4_I,XAS,Y,Introduction to Antarctic Terrestrial and Near-Shore Ecosystems,U,28/07/2016 13:58:03,0,WIN02,S,12.5,QAS502|1|H|WIN02|1,0,T1SM,IMAS,188395
QMS510_H_WIN_I,QMS510_H_S4_I,XAS,Y,Introduction to Quantitative Marine Science,U,28/07/2016 13:58:03,0,WIN02,S,12.5,QMS510|1|H|WIN02|1,0,T1SM,IMAS,188387
QMS511_H_WIN_I,QMS511_H_S4_I,XAS,Y,Physical Oceanography,U,28/07/2016 13:58:03,0,WIN02,S,12.5,QMS511|1|H|WIN02|1,0,T1SM,IMAS,188388
QMS512_H_SUM_I,QMS512_H_S3_I,XAS,Y,Marine Biogeochemistry,U,28/07/2016 13:58:03,0,5TP04,S,12.5,QMS512|1|H|5TP04|1,0,T1SM,IMAS,188389
QMS513_H_SUM_I,QMS513_H_S3_I,XAS,Y,Fisheries Science,U,28/07/2016 13:58:03,0,5TP04,S,12.5,QMS513|1|H|5TP04|1,0,T1SM,IMAS,188390
QMS514_H_SUM_I,QMS514_H_S3_I,XAS,Y,Structure and Function of Marine and Antarctic Ecosystems,U,28/07/2016 13:58:03,0,5TP04,S,12.5,QMS514|1|H|5TP04|1,0,T1SM,IMAS,188391
QMS515_H_WIN_I,QMS515_H_S4_I,XAS,Y,Techniques in Remote Sensing,U,28/07/2016 13:58:03,0,WIN02,S,12.5,QMS515|1|H|WIN02|1,0,T1SM,IMAS,188392
QMS516_H_WIN_I,QMS516_H_S4_I,XAS,Y,Management Strategy Evaluation and Risk Assessment,U,28/07/2016 13:58:03,0,WIN02,S,12.5,QMS516|1|H|WIN02|1,0,T1SM,IMAS,188393
QMS517_H_WIN_I,QMS517_H_S4_I,XAS,Y,Data Analysis Methods,U,28/07/2016 13:58:03,0,WIN02,S,12.5,QMS517|1|H|WIN02|1,0,T1SM,IMAS,188394
RWA010_H_SUM_I,RWA010_H_S3_I,XEA,Y,Nuritinga Palawa 1,U,28/07/2016 13:58:03,0,INP02,S,25,RWA010|2|H|INP02|1,0,T1SM,"Student Experience, Retention & Success",173473
RWA010_L_SEM1_I,RWA010_L_S1_I,XEA,Y,Nuritinga Palawa 1,U,28/07/2016 13:58:03,0,SEM01,S,25,RWA010|2|L|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173474
RWA010_W_SEM1_I,RWA010_W_S1_I,XEA,Y,Nuritinga Palawa 1,U,28/07/2016 13:58:03,0,SEM01,S,25,RWA010|2|W|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173472
RWA020_L_SEM2_I,RWA020_L_S2_I,XEA,Y,Nuritinga Palawa 2,U,28/07/2016 13:58:03,0,SEM02,S,25,RWA020|2|L|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173482
RWA030_H_SEM1_I,RWA030_H_S1_I,XEA,Y,Academic Study Skills,U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA030|2|H|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173494
RWA030_H_SEM2_I,RWA030_H_S2_I,XEA,Y,Academic Study Skills,U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA030|2|H|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173495
RWA030_L_SEM1_I,RWA030_L_S1_I,XEA,Y,Academic Study Skills,U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA030|2|L|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173496
RWA030_L_SEM2_I,RWA030_L_S2_I,XEA,Y,Academic Study Skills,U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA030|2|L|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173498
RWA030_W_SEM1_I,RWA030_W_S1_I,XEA,Y,Academic Study Skills,U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA030|2|W|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173492
RWA030_W_SEM2_I,RWA030_W_S2_I,XEA,Y,Academic Study Skills,U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA030|2|W|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173493
RWA031_H_SEM1_I,RWA031_H_S1_I,XEA,Y,"Culture, Country and Connections to Art",U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA031|2|H|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173502
RWA031_H_SEM2_I,RWA031_H_S2_I,XEA,Y,"Culture, Country and Connections to Art",U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA031|2|H|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173503
RWA031_L_SEM1_I,RWA031_L_S1_I,XEA,Y,"Culture, Country and Connections to Art",U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA031|2|L|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173504
RWA031_W_SEM1_I,RWA031_W_S1_I,XEA,Y,"Culture, Country and Connections to Art",U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA031|2|W|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173500
RWA031_W_SEM2_I,RWA031_W_S2_I,XEA,Y,"Culture, Country and Connections to Art",U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA031|2|W|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173501
RWA034_H_SEM1_I,RWA034_H_S1_I,XEA,Y,Academic Study Skills 2,U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA034|2|H|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173517
RWA034_H_SEM2_I,RWA034_H_S2_I,XEA,Y,Academic Study Skills 2,U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA034|2|H|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173519
RWA034_L_SEM1_I,RWA034_L_S1_I,XEA,Y,Academic Study Skills 2,U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA034|2|L|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173521
RWA034_L_SEM2_I,RWA034_L_S2_I,XEA,Y,Academic Study Skills 2,U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA034|2|L|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173522
RWA034_W_SEM1_I,RWA034_W_S1_I,XEA,Y,Academic Study Skills 2,U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA034|2|W|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173515
RWA034_W_SEM2_I,RWA034_W_S2_I,XEA,Y,Academic Study Skills 2,U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA034|2|W|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173516
RWA035_H_SEM1_I,RWA035_H_S1_I,XEA,Y,"Culture, Country and Connections to Art 2",U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA035|2|H|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173525
RWA035_H_SEM2_I,RWA035_H_S2_I,XEA,Y,"Culture, Country and Connections to Art 2",U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA035|2|H|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173526
RWA035_L_SEM1_I,RWA035_L_S1_I,XEA,Y,"Culture, Country and Connections to Art 2",U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA035|2|L|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173527
RWA035_L_SEM2_I,RWA035_L_S2_I,XEA,Y,"Culture, Country and Connections to Art 2",U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA035|2|L|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173528
RWA035_W_SEM1_I,RWA035_W_S1_I,XEA,Y,"Culture, Country and Connections to Art 2",U,28/07/2016 13:58:03,0,SEM01,S,12.5,RWA035|2|W|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173523
RWA035_W_SEM2_I,RWA035_W_S2_I,XEA,Y,"Culture, Country and Connections to Art 2",U,28/07/2016 13:58:03,0,SEM02,S,12.5,RWA035|2|W|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173524
UPP001_H_SEM1_I,UPP001_H_S1_I,XEA,Y,Supported Studies 1,U,28/07/2016 13:58:03,0,SEM01,S,12.5,UPP001|2|H|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173531
UPP001_H_SEM2_I,UPP001_H_S2_I,XEA,Y,Supported Studies 1,U,28/07/2016 13:58:03,0,SEM02,S,12.5,UPP001|2|H|SEM02|1,0,T1SM,"Student Experience, Retention & Success",173532
UPP001_L_SEM1_I,UPP001_L_S1_I,XEA,Y,Supported Studies 1,U,28/07/2016 13:58:03,0,SEM01,S,12.5,UPP001|2|L|SEM01|1,0,T1SM,"Student Experience, Retention & Success",173533
