rX,rY,rZ,rSpeed,bX,bY,bSpeed,sX,sY,sZ,sSpeed,dAng,bAng,bZ,bowlerEnd
8.4564,0.478754,2.00938,140.002,-0.95435,0.287456,116.819,-10.06,0.19344,0.954417,103.215,13.7229,8.44714,0.0001,north
8.4154,0.424679,1.93509,145.773,-1.2936,0.347435,124.209,-10.06,0.247452,0.93904,108.813,12.6571,8.04584,0.0001,north
8.4968,0.437258,1.99995,125.324,-3.63337,0.171588,108.364,-10.06,-0.0939932,0.7096,97.865,12.1831,8.02336,0.0001,north
8.2693,0.392783,1.83844,143.358,2.7883,0.360716,115.836,-10.06,0.416035,1.93055,107.872,19.207,12.161,0.0001,north
8.3632,0.4716,1.87341,142.369,3.7154,0.514658,105.549,-10.06,0.637087,2.26991,97.4702,22.4106,14.4512,0.0001,north
8.6151,0.432083,1.98915,145.393,-4.0619,0.365738,122.367,-10.06,0.281919,0.566949,110.81,11.1502,6.57042,0.0001,north
8.3588,0.529946,1.95235,137.027,-1.45032,0.450176,119.29,-10.06,0.300153,0.662757,105.542,12.8585,6.48187,0.0001,north
-8.7149,-0.602068,2.02915,89.405,4.48492,-0.100673,69.6349,10.06,-0.160683,0.76743,62.2084,15.4599,11.8648,0.0001,south
-8.7203,-0.629371,2.01523,85.6819,4.4496,-0.0482299,64.3274,10.06,-0.329225,0.886701,57.1502,15.8562,13.7956,0.0001,south
-8.7053,-0.618599,1.96898,87.4005,6.2526,0.0619856,67.7129,10.06,0.0243295,0.687049,62.3288,15.6225,12.8059,0.0001,south
-8.6242,-0.611655,2.00418,85.5935,5.49147,-0.154533,64.6283,10.06,-0.367748,0.778353,58.4367,15.9263,13.3344,0.0001,south
-8.8534,-0.439846,2.04169,91.7513,3.97041,-0.0378192,69.4657,10.06,-0.149512,0.841002,61.3228,15.6047,12.3966,0.0001,south
-8.9201,-0.631625,2.05094,88.5371,7.18609,-0.0309074,68.1516,10.06,0.111196,0.474024,64.3237,16.4579,10.8793,0.0001,south
8.8575,1.19211,1.96821,83.406,-4.07255,0.387583,72.6248,-10.06,-0.244491,0.796548,65.4382,16.0079,11.5297,0.0001,north
8.953,1.27192,1.94044,85.415,-4.84154,0.475613,72.5062,-10.06,0.0352877,0.717676,65.4196,15.738,11.1778,0.0001,north
9.1031,1.24699,2.02111,85.2794,-5.013,0.515747,70.1395,-10.06,0.0382911,0.64076,63.4099,15.8442,10.7442,0.0001,north
9.1471,1.32245,2.0051,86.4682,-5.12964,0.789938,68.4625,-10.06,0.301502,0.816038,61.9487,16.0849,12.9536,0.0001,north
8.8982,1.26676,2.00947,85.1575,-6.18841,0.484444,63.9774,-10.06,-0.0581688,0.816366,58.3685,15.9679,14.8143,0.0001,north
9.0164,1.36436,1.94252,85.4589,-7.33093,0.584845,61.5665,-10.06,0.164377,0.733401,57.1802,16.2644,16.7937,0.0001,north
-8.8812,-0.69437,2.0406,87.3875,6.55229,-0.324837,66.2245,10.06,-0.398972,0.708361,61.1012,16.2121,13.7689,0.0001,south
-8.7668,-0.669167,2.01274,86.4015,5.98989,-0.271715,67.5111,10.06,-0.373906,0.716405,61.9287,15.8659,12.801,0.0001,south
-8.6682,-0.57698,1.98085,84.8647,4.83066,-0.103735,65.916,10.06,-0.337817,0.797082,59.051,16.5473,12.8285,0.0001,south
-8.7133,1.31331,2.00515,86.2732,4.90827,0.752278,62.8679,10.06,0.102367,0.904292,55.7416,15.7318,14.5354,0.0001,south
-8.7823,1.19606,2.0066,84.4981,4.49008,0.503748,62.5532,10.06,-0.355969,0.907814,55.1654,15.7087,14.3925,0.0001,south
-8.7361,-0.634521,2.01951,84.1438,6.3128,-0.280184,63.9175,10.06,-0.419045,0.780787,58.6355,16.3119,14.667,0.0001,south
8.8295,0.391933,1.97928,141.56,-3.17395,0.383019,120.295,-10.06,0.366714,0.683806,108.337,11.5117,7.14562,0.0001,north
8.7991,0.427084,2.02272,148.504,-3.92864,0.372261,123.979,-10.06,0.294381,0.72279,112.319,11.2356,7.86675,0.0001,north
8.2982,0.401409,1.96043,143.097,0.3748,0.348041,118.08,-10.06,0.374545,1.23271,102.07,14.9595,9.52303,0.0001,north
8.6499,0.441808,2.05013,143.148,-1.35139,0.448161,121.25,-10.06,0.399035,0.872135,106.741,13.3147,7.94763,0.0001,north
8.413,0.357026,1.96094,128.011,-0.68986,0.384743,100.695,-10.06,0.116848,1.03486,95.7253,14.3675,10.3618,0.0001,north
8.2492,0.439071,1.97093,143.804,-4.16221,-0.142418,121.52,-10.06,-0.454087,0.630225,110.683,11.034,7.18952,0.0001,north
-8.6416,1.29887,1.94915,87.4704,4.07496,0.728472,71.6217,10.06,0.206342,0.913928,63.3619,15.6539,12.7834,0.0001,south
-8.6097,-0.545465,2.01334,89.2841,3.91974,-0.211218,74.3524,10.06,-0.29212,0.720783,66.049,15.3162,10.6293,0.0001,south
-8.819,-0.750499,2.03643,86.1334,6.02111,-0.243613,67.7385,10.06,-0.187816,0.724636,62.3351,16.4163,12.9735,0.0001,south
-8.5632,-0.571282,1.94579,91.5539,4.72267,-0.197362,65.3637,10.06,-0.493154,0.792779,58.1985,15.02,12.783,0.0001,south
-8.7335,-0.672425,2.07628,90.0667,6.98517,0.024851,70.2554,10.06,0.0596098,0.562605,66.025,16.0512,12.0019,0.0001,south
-8.664,1.33512,1.9484,84.6969,3.5424,0.655319,64.5842,10.06,-0.177187,0.904347,56.5655,16.0019,13.6535,0.0001,south
8.4501,0.396676,1.96775,115.162,-1.41369,0.201794,97.2473,-10.06,0.126142,0.822757,83.6875,13.782,8.81982,0.0001,north
8.2804,0.402254,1.96182,142.489,-1.84309,0.250756,120.977,-10.06,0.0159979,0.725641,106.837,12.6741,6.93959,0.0001,north
8.5534,0.524269,2.00173,147.902,-2.35928,0.176843,123.741,-10.06,-0.183074,0.789731,111.192,12.1176,7.503,0.0001,north
8.4447,0.383043,1.98967,149.342,1.873,0.29452,116.52,-10.06,-0.0691043,1.74413,111.468,17.5692,11.5268,0.0001,north
8.5003,0.455075,1.97216,140.628,1.914,0.331618,110.275,-10.06,0.126942,1.59946,102.962,17.3749,11.2992,0.0001,north
8.3325,0.373664,1.92876,129.27,0.1725,0.58159,106.307,-10.06,0.656416,1.01929,103.996,15.0089,9.30562,0.0001,north
-8.3694,-0.702957,1.92252,123.415,1.16233,-0.163412,101.969,10.06,0.340234,0.821545,89.9898,13.6319,8.38878,0.0001,south
-8.666,-0.902907,1.96998,130.034,6.0115,-0.134857,106.072,10.06,0.0224711,0.516325,98.681,10.602,8.06711,0.0001,south
-8.641,-0.821753,1.97367,134.811,4.24075,0.315744,112.249,10.06,0.864061,0.635392,102.201,11.2766,7.58821,0.0001,south
-8.4703,-0.825777,1.97263,129.895,4.06988,-0.390926,111.575,10.06,-0.217014,0.467638,100.898,11.4475,5.9488,0.0001,south
-8.4912,-0.878717,1.9801,133.168,2.7853,-0.4428,113.731,10.06,-0.113201,0.829953,101.859,12.4138,8.32611,0.0001,south
-8.3162,-0.896187,1.9908,102.51,2.70765,-0.663958,83.4247,10.06,-0.561954,0.867378,73.0165,14.4672,10.5315,0.0001,south
8.5467,1.3496,1.99473,87.4228,-4.37418,0.561686,71.9565,-10.06,-0.0907907,0.600105,64.7102,15.4024,9.87624,0.0001,north
8.5274,-0.516055,1.92891,84.5778,-4.19022,-0.320128,66.9789,-10.06,-0.633739,0.631764,59.0233,16.3008,10.9113,0.0001,north
8.678,1.33802,1.96269,86.0338,-5.64949,0.570909,69.4408,-10.06,0.09042,0.712214,63.2411,16.0163,12.1136,0.0001,north
8.6351,1.32918,1.98088,84.6952,-5.94047,0.789706,70.67,-10.06,0.554686,0.765923,64.7624,16.5298,13.0656,0.0001,north
8.4923,1.27415,1.96854,83.0855,-5.97586,0.71751,61.0646,-10.06,0.190856,0.780705,55.2572,16.9688,14.3109,0.0001,north
8.6179,1.33035,2.05208,85.2152,-5.07984,0.757448,62.421,-10.06,0.0939173,0.933386,55.4474,16.1281,15.051,0.0001,north
-8.619,-0.773946,1.97414,139.982,7.04543,-0.112925,113.276,10.06,0.104363,0.291466,107.469,10.3301,5.66681,0.0001,south
-8.4473,-0.833213,1.94727,134.143,0.95668,-0.136163,110.486,10.06,0.591746,0.863157,97.8646,13.492,8.10849,0.0001,south
-8.4116,-0.927777,2.00178,117.522,-0.8829,-0.361281,92.1124,10.06,0.0823373,1.3951,80.7944,16.6701,12.3776,0.0001,south
-8.473,-0.841568,1.93338,131.33,3.4105,-0.628426,115.058,10.06,-0.408611,0.725116,103.567,11.5253,7.76598,0.0001,south
-8.4654,-0.688126,1.95924,135.646,3.55876,0.345465,115.245,10.06,1.01737,0.62192,103.931,11.632,6.96681,0.0001,south
8.6052,1.21988,1.95674,84.2267,-4.05275,0.815251,65.6582,-10.06,0.290146,0.9067,57.5731,16.4851,13.6056,0.0001,north
8.7372,1.30537,2.04763,82.5478,-3.98759,0.813823,61.1091,-10.06,-0.207333,0.8977,53.9539,16.5782,14.3344,0.0001,north
9.2506,1.18868,2.12654,81.056,-5.86261,0.34791,60.5231,-10.06,-0.255233,0.757196,54.868,17.6107,14.0253,0.0001,north
8.5751,1.28739,1.9343,89.3976,-5.94678,0.29803,78.4158,-10.06,-0.0189238,0.605091,72.6582,14.4871,10.3159,0.0001,north
8.8373,1.30836,2.01094,85.2699,-4.8164,0.506144,72.3034,-10.06,-0.0848495,0.726498,64.8643,15.9678,11.2773,0.0001,north
8.6494,1.29701,1.98849,82.7967,-4.65462,0.733968,68.1281,-10.06,0.177786,0.609498,61.2364,16.8467,10.5408,0.0001,north
-9.0021,-0.467013,1.98584,85.0957,4.68188,0.00968982,67.6239,10.06,-0.195766,0.83894,60.3935,15.893,12.9165,0.0001,south
-8.7572,-0.47593,1.98929,84.0793,5.76392,-0.288923,69.297,10.06,-0.388719,0.857072,62.9287,15.9916,14.1411,0.0001,south
-8.7956,-0.47339,1.96944,87.0103,4.2135,-0.389818,67.7073,10.06,-0.743333,0.987307,59.7074,15.7287,14.1757,0.0001,south
-9.0053,1.19864,1.98594,84.2689,5.64308,0.325996,66.0838,10.06,-0.160983,0.870209,59.6351,16.3188,14.4686,0.0001,south
-9.0123,1.24353,1.97394,87.0898,4.0463,0.64439,68.2473,10.06,0.0678997,0.653959,60.9695,15.6933,10.8555,0.0001,south
-8.8337,-0.485623,1.98304,85.5683,6.39363,0.114631,66.981,10.06,0.382753,0.585001,61.911,16.46,11.5632,0.0001,south
9.5938,1.15091,2.03771,85.0479,-2.45028,0.726157,67.9325,-10.06,-0.100361,0.904689,58.9156,16.5198,12.9733,0.0001,north
9.6674,1.14799,2.08423,84.7327,-5.56125,0.545769,59.5642,-10.06,-0.079947,1.00344,53.0032,17.1186,16.8586,0.0001,north
8.7613,1.30643,1.96373,86.0748,-7.90515,0.463001,67.9168,-10.06,0.402513,0.626547,64.4851,17.0283,16.9417,0.0001,north
8.8659,1.2926,2.12387,87.9115,-4.46847,0.684757,67.1542,-10.06,-0.00883989,0.995355,59.729,16.39,14.3901,0.0001,north
8.603,1.26301,2.02843,82.5267,-4.95653,0.611182,67.4587,-10.06,0.106282,0.775844,60.1186,16.6083,12.527,0.0001,north
8.6278,1.29423,2.01883,91.1179,-4.73913,0.163708,72.9087,-10.06,-0.625835,0.921638,65.2146,14.9369,13.2143,0.0001,north
-8.8795,1.25657,1.91604,83.138,4.25523,0.31971,63.8327,10.06,-0.418052,0.7524,56.1406,16.5304,12.5557,0.0001,south
-9.3376,1.29982,1.93773,81.5496,4.19422,0.635905,63.0349,10.06,0.0232092,0.707972,55.7267,17.1707,12.3004,0.0001,south
-9.1564,1.34225,1.97575,87.2657,4.91609,0.687127,70.4019,10.06,0.235816,0.814198,63.6497,15.684,12.4578,0.0001,south
-9.1991,1.28622,1.99001,91.5719,4.94611,0.519716,72.2843,10.06,0.315562,0.812,64.951,15.3458,12.2751,0.0001,south
-8.802,-0.57551,1.99721,86.1065,5.86143,-0.321209,64.3741,10.06,-0.115496,0.848833,58.3665,16.0611,14.7677,0.0001,south
-9.0172,1.24241,1.94998,88.1922,7.1871,0.392698,69.6425,10.06,0.246783,0.734364,65.2293,15.88,15.755,0.0001,south
8.5892,1.37651,1.97321,86.1523,-6.66936,0.784716,69.1788,-10.06,0.711314,0.848563,64.0249,16.1302,16.1016,0.0001,north
8.5666,1.31128,2.07687,84.1427,-6.0722,0.578937,59.8964,-10.06,-0.121261,0.773507,54.2886,17.0387,14.5712,0.0001,north
8.8228,1.33612,2.04874,83.6573,-5.85634,0.63806,68.9437,-10.06,0.177456,0.820699,62.9216,17.0105,13.8255,0.0001,north
8.6182,1.28113,2.03189,82.4318,-6.06196,0.452016,67.5959,-10.06,0.0608554,0.684487,61.9738,16.6487,12.4458,0.0001,north
8.6096,1.40656,2.01595,88.8987,-4.84731,0.954498,67.2608,-10.06,0.387865,0.803161,60.0977,15.0935,12.7295,0.0001,north
8.551,1.28847,2.06949,86.1143,-4.79654,0.781525,65.9976,-10.06,0.189441,0.681929,59.6147,16.1085,11.6272,0.0001,north
-8.8223,-0.647148,2.01932,83.4375,3.51465,-0.423378,61.1739,10.06,-0.126378,0.946456,53.2812,16.5518,14.8013,0.0001,south
-8.9986,1.23528,1.97824,84.6085,2.68371,0.560896,65.8269,10.06,-0.269771,0.874685,56.543,16.2068,13.2715,0.0001,south
-9.0943,1.2708,2.00015,88.1786,3.08605,0.942394,62.7162,10.06,0.164699,0.954596,53.8013,15.6612,14.5503,0.0001,south
-8.7729,-0.41697,2.07466,89.492,5.51312,-0.170155,67.0794,10.06,0.0670291,0.637389,60.9506,15.629,11.2793,0.0001,south
-9.2074,1.28411,1.99123,88.1591,6.28407,0.367667,61.3043,10.06,-0.187545,0.699572,56.2121,15.8313,13.7003,0.0001,south
-8.7999,-0.47261,1.93566,114.941,0.44965,-0.306304,94.7018,10.06,-0.0843132,1.07997,82.4693,14.3809,10.335,0.0001,south
8.6148,-0.513946,2.02521,88.6732,-3.36059,-0.00849027,70.0826,-10.06,-0.203578,0.793504,61.8441,15.7977,11.6717,0.0001,north
8.6392,-0.594356,1.96623,90.2045,-6.43672,-0.00610186,75.6852,-10.06,0.0067194,0.535525,70.4368,15.2567,10.1675,0.0001,north
8.8612,-0.737499,2.12942,82.8691,-6.00736,-0.405682,58.7213,-10.06,-0.815741,0.850947,53.0723,17.0414,15.8189,0.0001,north
8.6524,-0.602126,2.05308,83.7292,-6.5301,0.23866,65.5642,-10.06,0.110643,0.736133,60.4263,16.6058,14.2863,0.0001,north
8.7047,-0.635267,2.05727,82.3007,-6.31446,0.0574752,64.1357,-10.06,-0.0565936,0.686216,58.8756,16.6531,13.2482,0.0001,north
9.7268,-0.877535,2.07745,84.3613,-4.38043,-0.307429,68.3086,-10.06,-0.425003,0.810378,60.9586,16.4382,12.4183,0.0001,north
-8.9399,-0.520229,2.03587,83.8504,6.3592,0.112143,59.4664,10.06,0.193037,0.778818,54.2634,16.4207,15.2167,0.0001,south
-9.0027,1.07994,1.97382,90.8884,7.73938,-0.200182,70.61,10.06,-0.354439,0.598241,67.0148,15.2879,15.2381,0.0001,south
-8.8374,-0.489233,1.98578,87.3582,4.93096,0.215889,68.0695,10.06,0.163942,0.764159,61.0459,15.5086,12.1877,0.0001,south
-9.0068,1.24362,1.97594,86.3016,6.84153,0.838301,66.0993,10.06,0.776314,0.858121,61.1771,17.0846,17.0036,0.0001,south
-8.8511,-0.384186,2.02354,83.8182,5.97804,-0.253277,62.8795,10.06,-0.143971,0.854362,57.0489,16.4658,15.2395,0.0001,south
-8.868,1.06238,1.93092,91.1966,4.61283,-0.414336,76.318,10.06,-1.19866,0.916178,68.3236,14.6472,12.7104,0.0001,south
-8.4908,-0.634604,2.2251,130.691,1.6043,0.0276036,112.246,10.06,0.590745,0.934821,108.65,14.3376,8.4001,0.0001,south
-8.5087,-0.51978,2.21575,130.936,3.30483,0.109274,111.227,10.06,0.477979,0.781966,108.464,12.7321,7.94103,0.0001,south
-8.4289,-0.566036,2.19009,133.722,2.47777,-0.098088,117.727,10.06,0.172779,0.88309,105.174,13.1632,8.40245,0.0001,south
-8.4247,-0.58531,2.18869,131.285,1.62167,-0.16407,114.842,10.06,0.302066,1.05425,101.474,13.9415,9.32576,0.0001,south
-8.4904,-0.632622,2.19776,136.078,4.40866,-0.169341,115.645,10.06,0.00038641,0.659736,105.895,12.0252,7.85018,0.0001,south
-8.4973,-0.579591,2.18319,132.201,3.31586,-0.232274,112.04,10.06,-0.0933137,0.901254,100.336,12.5758,9.31883,0.0001,south
8.2309,0.254973,1.89188,146.358,2.0304,-0.0510384,119.506,-10.06,-0.543973,1.42411,113.972,17.7833,9.63751,0.0001,north
8.4612,0.372069,1.95322,151.372,-3.24621,0.329624,131.725,-10.06,0.236554,0.628117,117.835,11.3253,6.4379,0.0001,north
8.5166,0.356843,1.95991,154.595,-2.17365,0.41626,131.032,-10.06,0.450734,0.891075,116.523,12.0008,7.88019,0.0001,north
8.4903,0.395779,1.9529,147.247,0.2899,0.239519,120.822,-10.06,0.00390831,1.11258,115.704,14.5024,8.37004,0.0001,north
8.5791,0.537542,1.97019,153.155,-4.87686,0.479733,128.648,-10.06,0.488338,0.617393,117.495,10.2827,7.54898,0.0001,north
8.6951,0.473849,1.99228,151.567,-3.88873,0.0473748,130.253,-10.06,-0.228398,0.636411,118.146,11.1162,6.90934,0.0001,north
-8.4222,-0.613031,2.17107,139.128,2.02472,-0.399323,115.812,10.06,-0.235707,0.976112,103.547,13.6137,8.91435,0.0001,south
-8.5479,-0.615923,2.20431,138.551,2.61269,-0.362403,116.128,10.06,-0.316958,0.894776,103.893,13.3346,8.62042,0.0001,south
-8.5664,-0.595998,2.17579,135.928,3.55261,-0.094802,119.926,10.06,0.281058,0.760899,109.969,12.5189,8.00296,0.0001,south
-8.2885,-0.635672,2.16058,135.349,3.3064,-0.43848,115.381,10.06,-0.306668,0.827485,111.885,12.7187,8.26127,0.0001,south
-8.5221,-0.654169,2.19711,133.526,2.72655,-0.563918,118.59,10.06,-0.519101,0.745288,107.63,13.337,7.45156,0.0001,south
-8.5256,-0.855253,2.17885,136.39,3.66347,-0.309549,114.874,10.06,-0.0210814,0.645931,104.307,12.6146,7.1934,0.0001,south
8.5711,0.477092,1.97407,148.494,-2.76016,0.449245,126.311,-10.06,0.416941,0.900662,118.965,11.8805,8.62601,0.0001,north
8.4626,0.380107,1.96344,144.503,-2.16434,0.211735,128.54,-10.06,0.089936,0.861225,113.689,11.9962,7.75864,0.0001,north
8.702,0.375717,1.96315,159.852,-4.65001,0.418597,131.236,-10.06,0.397083,0.522699,120.624,10.4721,6.30771,0.0001,north
8.2177,0.37364,1.89677,146.321,1.2717,0.241433,121.356,-10.06,-0.0777098,1.41743,117.482,15.8409,9.80995,0.0001,north
8.3468,0.353727,1.95621,152.461,-1.18427,0.343499,129.51,-10.06,0.371826,1.06201,114.799,12.941,8.6452,0.0001,north
-8.5944,-0.763721,2.17306,88.0847,6.52502,-0.279192,64.8906,10.06,0.13489,0.623562,59.9874,16.4367,12.4885,0.0001,south
-8.5996,0.815809,2.19635,88.013,5.53359,0.193328,66.5847,10.06,0.25445,0.669786,60.5188,16.6386,11.8517,0.0001,south
-8.589,0.865815,2.19234,89.3966,6.83491,0.249062,65.903,10.06,0.517087,0.726178,61.1857,15.9871,14.7511,0.0001,south
-8.4527,0.822655,2.15711,87.8408,6.87574,0.14137,61.8337,10.06,0.32092,0.72036,57.2253,16.8929,15.1308,0.0001,south
-8.6055,0.797614,2.21243,88.2986,6.27546,0.0726978,64.317,10.06,0.233197,0.76887,58.838,16.3711,14.357,0.0001,south
-8.4599,0.76706,2.15596,86.3204,6.42557,0.0624856,65.6923,10.06,0.0671495,0.632305,60.6041,17.2862,12.4344,0.0001,south
8.5773,-0.584913,2.14964,137.599,-3.80882,-0.470929,116.342,-10.06,-0.411303,0.641275,105.139,12.377,7.20914,0.0001,north
8.6294,-0.661033,2.1897,139.784,-3.05351,-0.343643,114.619,-10.06,-0.0585645,1.08201,102.504,12.8692,10.4522,0.0001,north
8.487,-0.647673,2.18447,136.391,-2.03135,-0.619158,115.658,-10.06,-0.490007,0.964024,102.572,13.6654,8.85678,0.0001,north
8.4946,-0.676229,2.17763,136.137,-2.56967,-0.415411,116.423,-10.06,-0.111474,0.86696,105.617,13.0542,8.36328,0.0001,north
8.4387,-0.657158,2.15338,135.292,0.6609,-0.38069,112.733,-10.06,-0.00574088,1.41414,104.899,16.7633,10.0957,0.0001,north
8.4286,-0.613848,2.17842,141.78,-2.57472,-0.1878,119.531,-10.06,0.18546,0.905962,105.724,13.1498,8.60592,0.0001,north
-8.5518,-0.795214,2.11048,88.5909,5.64233,-0.5381,61.5324,10.06,-0.14561,0.918462,54.9705,16.6902,15.7208,0.0001,south
-8.5722,-0.763043,2.14878,88.0845,6.20129,-0.426719,61.1754,10.06,-0.0266296,0.850382,55.2167,16.0181,15.6934,0.0001,south
-8.5975,-0.736855,2.13222,87.3543,7.44741,-0.428021,69.6201,10.06,-0.432118,0.724303,65.4921,16.7273,16.6857,0.0001,south
-8.5049,0.796005,2.1925,84.7,7.01842,0.22362,66.4112,10.06,0.61803,0.718492,61.6706,17.428,15.0381,0.0001,south
-8.446,-0.793685,2.11931,91.3798,4.67679,-0.0723732,78.3688,10.06,0.387433,0.788261,71.1291,15.4473,11.1774,0.0001,south
-8.4842,-0.685833,2.18479,87.6794,4.86392,-0.674821,64.2835,10.06,-0.196525,0.776197,57.4906,16.152,12.8906,0.0001,south
8.4119,-0.608533,2.17602,142.757,-4.22027,-0.144078,120.647,-10.06,0.208633,0.750037,109.368,12.1552,8.39819,0.0001,north
8.557,-0.611624,2.21328,141.465,-2.55772,-0.354009,120.908,-10.06,-0.0778713,0.874999,107.3,13.2804,8.2857,0.0001,north
8.487,-0.631807,2.16397,138.559,-2.79777,-0.0304985,113.571,-10.06,0.419042,1.00423,101.394,13.0136,9.70601,0.0001,north
9.0162,-0.524137,2.24978,134.263,-9.550596,0.452658,101.464,-10.06,0.490206,0.114654,100.551,11.6647,8.94323,0.0001,north
8.6808,-0.605226,2.23484,139.873,-1.21331,-0.228654,117.823,-10.06,0.190063,1.09919,103.23,14.3149,9.31923,0.0001,north
8.2599,-0.571915,2.16845,136.524,0.0102,-0.370655,114.932,-10.06,0.0649056,1.60442,110.533,16.0753,11.2132,0.0001,north
-8.391,-0.750937,2.11588,90.0251,4.33951,-0.477831,71.5417,10.06,-0.0570032,0.868663,63.6974,15.5318,12.5118,0.0001,south
-8.5807,-0.77309,2.16384,88.7759,5.9884,-0.606234,63.7697,10.06,-0.217439,0.779368,57.5745,16.1765,14.1186,0.0001,south
-8.6631,-0.7768,2.11206,89.6379,6.66967,-0.534398,64.7532,10.06,-0.256885,0.697692,59.8522,17.2687,14.0017,0.0001,south
-8.6306,0.787465,2.19361,85.0858,6.16866,0.0756056,61.5783,10.06,0.196856,0.752086,56.0255,17.008,14.3014,0.0001,south
-8.5602,0.826225,2.21161,87.0016,5.21896,0.0787457,65.7825,10.06,0.0239487,0.705445,59.3461,16.6473,12.1644,0.0001,south
-8.542,0.858969,2.16086,86.4785,5.47758,0.340196,64.4872,10.06,0.557991,0.77199,58.7791,16.5036,13.2822,0.0001,south
8.4311,-0.582834,2.17041,139.107,-4.31803,-0.262492,118.477,-10.06,-0.0785305,0.642574,109.248,12.1401,7.52391,0.0001,north
8.4173,-0.604969,2.17691,140.849,-2.57841,-0.426801,117.578,-10.06,-0.172929,0.82957,106.627,13.1305,8.06038,0.0001,north
8.6072,-0.575307,2.17924,137.614,-4.24133,-0.199543,115.867,-10.06,0.10393,0.691165,106.194,12.248,7.99885,0.0001,north
8.485,-0.663087,2.19818,137.13,-1.62609,-0.427817,115.102,-10.06,-0.108106,1.02323,100.323,14.1189,9.14509,0.0001,north
8.508,-0.625773,2.20057,141.785,-3.74781,-0.423089,118.52,-10.06,-0.24761,0.7274,107.008,12.4766,7.87926,0.0001,north
8.5508,-0.502177,2.18404,137.656,-10.197705,-0.213337,98.5797,-10.06,-0.218842,0.0608557,115.197,10.4032,10.3116,0.0001,north
-8.5187,0.863061,2.17863,89.9475,5.74063,-0.0172763,70.1463,10.06,-0.0302681,0.639053,64.3261,15.919,11.2413,0.0001,south
-8.5047,0.781071,2.13036,86.1921,5.03777,0.035734,64.2813,10.06,0.0767304,0.855944,57.4294,16.8318,13.8834,0.0001,south
-8.5699,0.83217,2.17265,86.0368,6.76865,0.0970226,62.0458,10.06,0.239759,0.785618,57.1462,17.0362,15.9768,0.0001,south
-8.7433,0.85386,2.16815,86.9899,4.07459,0.296515,67.4775,10.06,0.354705,0.930841,59.4472,16.3687,13.5528,0.0001,south
-8.591,0.810526,2.12336,88.9372,6.29165,-0.010265,65.7678,10.06,0.0275618,0.639701,60.2606,15.8538,12.398,0.0001,south
-8.5043,0.796574,2.13049,89.5691,7.16912,-0.0254077,65.404,10.06,0.0633191,0.643255,61.1054,15.8509,14.3311,0.0001,south
8.7764,-0.808874,1.99101,83.1929,-5.74346,0.0502852,65.0073,-10.06,0.215343,0.609272,59.2334,16.5191,11.3887,0.0001,north
8.6976,-0.879187,2.07793,82.0574,-5.95659,-0.198806,57.6774,-10.06,-0.23366,0.779527,52.2129,17.0174,14.9141,0.0001,north
8.6199,-1.23948,1.9901,83.3111,-5.92282,-0.152587,66.6952,-10.06,0.110319,0.626848,60.9579,16.2394,11.639,0.0001,north
8.7239,-0.847049,2.02313,82.23,-5.37582,-0.110918,63.5265,-10.06,-0.090139,0.617958,57.2392,16.5922,11.4962,0.0001,north
8.6192,-0.882081,1.99422,83.0375,-5.49338,-0.104391,69.9075,-10.06,0.105389,0.729446,63.7548,15.6071,11.9972,0.0001,north
8.7595,-1.19775,1.97131,84.5382,-6.73158,-0.0813384,71.5059,-10.06,0.0868112,0.649185,66.8371,16.7477,12.7974,0.0001,north
-8.5467,-1.3741,1.98585,145.666,1.69026,-0.422111,122.986,10.06,0.293333,0.832778,109.164,12.6449,7.51511,0.0001,south
-8.8245,-1.40385,1.9717,151.772,6.3041,-0.278922,123.789,10.06,-0.0543124,0.407356,116.81,10.204,6.51632,0.0001,south
-8.4477,-1.24737,1.96422,147.086,1.96823,-0.0752548,121.884,10.06,0.792156,0.877912,118.047,12.3115,7.61461,0.0001,south
